Taxon	Value	Name	UniRuleId
2759	2.60.120.920:FF:000031,3.30.40.10:FF:000133	E3 ubiquitin-protein ligase RNF123	ARBA00067465
40674	1.10.630.10:FF:000010	Cytochrome P450 2W1	ARBA00067466
2759	3.30.40.10:FF:000324	E3 ubiquitin-protein ligase RNF125	ARBA00067467
2759	3.30.40.10:FF:000253	E3 ubiquitin-protein ligase RNF126	ARBA00067468
NA	1.25.40.10:FF:000075,1.25.40.10:FF:000117,1.25.40.10:FF:000269	Crooked neck-like protein 1	ARBA00067469
2759	3.40.50.720:FF:000346	Sterol-4-alpha-carboxylate 3-dehydrogenase erg26, decarboxylating	ARBA00067470
2759	1.10.10.60:FF:000277	Pre-B-cell leukemia transcription factor 1	ARBA00067471
8292	1.10.10.60:FF:000008	Pre-B-cell leukemia transcription factor 2	ARBA00067472
NA	1.10.10.60:FF:000058,1.10.10.60:FF:000064,3.30.160.60:FF:000378	Zinc finger homeobox protein 3	ARBA00067473
2759	2.170.150.20:FF:000001	Peptide methionine sulfoxide reductase B1, chloroplastic	ARBA00067474
NA	1.10.10.60:FF:000058,1.10.10.60:FF:000064,3.30.160.60:FF:001440	Zinc finger homeobox protein 4	ARBA00067475
2759	3.30.40.10:FF:000009,3.50.30.30:FF:000011	E3 ubiquitin-protein ligase RNF130	ARBA00067476
2759	1.10.472.80:FF:000009,1.10.8.270:FF:000019	TBC1 domain family member 13	ARBA00067477
2759	1.10.472.80:FF:000036,1.10.8.270:FF:000005	TBC1 domain family member 17	ARBA00067478
40674	3.30.40.10:FF:000069	E3 ubiquitin-protein ligase RNF115	ARBA00067479
2759	1.10.472.80:FF:000005,1.10.8.270:FF:000005	TBC1 domain family member 15	ARBA00067480
NA	3.30.160.60:FF:000042,3.30.160.60:FF:000067,3.30.160.60:FF:004830	Zinc finger protein 148	ARBA00067481
NA	3.30.160.60:FF:000614,3.30.160.60:FF:000803,3.30.160.60:FF:000883	Zinc finger protein 142	ARBA00067482
NA	3.30.160.60:FF:000016,3.30.160.60:FF:000071,3.30.160.60:FF:000072	Zinc finger protein 143	ARBA00067483
33208	IPR000241,IPR002052	tRNA (guanine(10)-N(2))-methyltransferase TRMT11	ARBA00067484
2759	3.40.50.150:FF:000069	tRNA (guanine(10)-N(2))-methyltransferase TRMT11	ARBA00067484
6656	3.30.1360.10:FF:000003	DNA-directed RNA polymerase II subunit RPB11	ARBA00067485
10239	1.25.40.20:FF:001205	IkB-like protein	ARBA00067486
NA	3.30.160.60:FF:000631,3.30.160.60:FF:000690,3.30.160.60:FF:000737	Zinc finger protein 135	ARBA00067487
NA	3.30.160.60:FF:000099,3.30.160.60:FF:000156,3.30.160.60:FF:000193	Zinc finger protein 136	ARBA00067488
NA	3.30.160.60:FF:000498,3.30.160.60:FF:000539,3.30.160.60:FF:000552	Zinc finger protein 131	ARBA00067489
NA	1.10.287.2070:FF:000001,1.10.555.10:FF:000007,3.30.530.20:FF:000009	StAR-related lipid transfer protein 13	ARBA00067490
2759	1.10.150.50:FF:000096	Sterile alpha motif domain-containing protein 9-like	ARBA00067491
8292	3.10.110.10:FF:000033	NEDD8-conjugating enzyme UBE2F	ARBA00067492
2759	3.40.30.10:FF:000212,3.40.30.10:FF:000232	Endoplasmic reticulum resident protein 27	ARBA00067493
2759	2.60.40.60:FF:000261	Cadherin-related family member 5	ARBA00067494
NA	2.60.40.60:FF:000231,2.60.40.60:FF:000237,2.60.40.60:FF:000244	Cadherin-related family member 3	ARBA00067495
2759	2.60.40.10:FF:001086	Cell surface glycoprotein MUC18	ARBA00067496
NA	2.60.40.60:FF:000094,2.60.40.60:FF:000098,2.60.40.60:FF:000101	Cadherin-related family member 2	ARBA00067497
NA	2.60.40.10:FF:000495,3.20.20.300:FF:000005,3.40.50.1700:FF:000004	Periplasmic beta-glucosidase	ARBA00067498
4143	1.10.630.10:FF:000026	Flavonoid-6-hydroxylase	ARBA00067499
NA	1.10.1070.11:FF:000005,1.25.40.70:FF:000002,3.30.1010.10:FF:000009	Phosphatidylinositol 4-kinase alpha	ARBA00067500
2759	1.10.533.10:FF:000007,1.10.533.10:FF:000058	Death domain-containing protein CRADD	ARBA00067501
NA	1.10.555.10:FF:000012,2.30.29.110:FF:000002,2.60.40.10:FF:000132	Type II inositol 1,4,5-trisphosphate 5-phosphatase	ARBA00067502
2	3.40.250.10:FF:000025,3.40.50.720:FF:000033	Probable adenylyltransferase/sulfurtransferase MoeZ	ARBA00067503
NA	3.30.2160.10:FF:000004,3.30.2410.10:FF:000003,3.90.1750.10:FF:000008	Ubiquitin-protein ligase E3A	ARBA00067504
2759	3.30.2160.10:FF:000002,3.30.2410.10:FF:000012	Ubiquitin-protein ligase E3B	ARBA00067505
NA	3.30.2160.10:FF:000002,3.30.2410.10:FF:000011,3.90.1750.10:FF:000014	Ubiquitin-protein ligase E3C	ARBA00067506
NA	1.10.10.750:FF:000018,1.10.287.1490:FF:000020,1.10.472.80:FF:000018	TBC1 domain family member 2B	ARBA00067507
2759	1.10.472.80:FF:000011,1.10.8.270:FF:000009	TBC1 domain family member 30	ARBA00067508
2759	1.10.472.80:FF:000039,1.10.8.270:FF:000020	TBC1 domain family member 25	ARBA00067509
NA	1.25.40.10:FF:000065,2.40.50.140:FF:000103,2.40.50.140:FF:000148	Protein RRP5 homolog	ARBA00067510
NA	3.40.30.10:FF:000051,3.40.30.10:FF:000074,3.40.30.10:FF:000128	Endoplasmic reticulum resident protein 44	ARBA00067511
40674	1.10.472.80:FF:000018,2.30.29.30:FF:000248	TBC1 domain family member 2A	ARBA00067512
NA	3.40.800.10:FF:000004	Agmatinase	ARBA00067513
2	3.40.800.10:FF:000001	Agmatinase	ARBA00067513
2759	1.10.238.10:FF:000230	Protein S100-A3	ARBA00067514
2759	1.10.472.80:FF:000037,1.10.8.270:FF:000029	TBC1 domain family member 21	ARBA00067515
2759	1.10.472.80:FF:000024,1.10.8.1310:FF:000001	TBC1 domain family member 20	ARBA00067516
1206794	1.20.1280.290:FF:000006	Mannose-P-dolichol utilization defect 1 protein homolog	ARBA00067517
2759	1.10.238.10:FF:000344	Protein S100-A8	ARBA00067518
2759	1.10.10.60:FF:000225	Homeobox protein Nkx-3.2	ARBA00067519
33090	3.30.63.10:FF:000002,3.40.50.300:FF:000776	Guanylate kinase 1	ARBA00067520
2759	1.10.10.60:FF:000426	Homeobox protein Nkx-3.1	ARBA00067521
NA	1.10.10.790:FF:000006,1.25.40.90:FF:000013,3.30.70.330:FF:000177	U2 snRNP-associated SURP motif-containing protein	ARBA00067522
2759	2.130.10.10:FF:000114,2.130.10.10:FF:000195	Zinc finger protein 106	ARBA00067523
2	1.20.1090.10:FF:000001,3.40.50.1970:FF:000014	Probable alcohol dehydrogenase EutG	ARBA00067524
NA	2.60.40.10:FF:000211,2.60.40.10:FF:000241,2.60.40.10:FF:000393	Obscurin-like protein 1	ARBA00067525
2759	1.10.238.10:FF:000037,1.10.238.10:FF:000265	Calcium-binding protein 4	ARBA00067526
7711	3.50.80.10:FF:000001	D-aminoacyl-tRNA deacylase 1	ARBA00067527
2759	3.50.80.10:FF:000003	D-aminoacyl-tRNA deacylase 2	ARBA00067528
2	3.20.20.60:FF:000086	Malyl-CoA/beta-methylmalyl-CoA/citramalyl-CoA lyase	ARBA00067529
2	3.40.50.720:FF:000160	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	ARBA00067530
2759	1.10.150.50:FF:000036	Upstream-binding protein 1	ARBA00067531
2157	3.20.20.70:FF:000018	Probable transaldolase	ARBA00067532
2759	3.40.50.2000:FF:000098	UDP-N-acetylglucosamine transferase subunit alg14	ARBA00067533
4751	3.40.50.2000:FF:000289	UDP-N-acetylglucosamine transferase subunit alg14	ARBA00067533
314147	2.10.25.10:FF:000153,2.10.25.10:FF:000674	Mucin-2	ARBA00067534
2759	3.40.50.2000:FF:000244	UDP-N-acetylglucosamine transferase subunit alg13	ARBA00067535
33208	3.90.70.80:FF:000015	UDP-N-acetylglucosamine transferase subunit alg13	ARBA00067535
147538	2.40.70.10:FF:000011	Probable aspartic-type endopeptidase opsB	ARBA00067536
NA	3.30.160.60:FF:000014,3.30.160.60:FF:000421,3.30.160.60:FF:000455	Transcription factor Sp2	ARBA00067537
2759	3.30.2350.10:FF:000013	Pseudouridylate synthase TRUB1	ARBA00067538
2759	1.10.10.350:FF:000004,3.40.50.620:FF:000045	Glutamate--tRNA ligase, chloroplastic/mitochondrial	ARBA00067539
NA	3.30.160.60:FF:000014,3.30.160.60:FF:000077,3.30.160.60:FF:001147	Transcription factor Sp6	ARBA00067540
NA	3.30.160.60:FF:000014,3.30.160.60:FF:000077,3.30.160.60:FF:000100	Transcription factor Sp7	ARBA00067541
1653	1.10.357.10:FF:000013	HTH-type transcriptional repressor AcnR	ARBA00067542
2759	1.20.5.110:FF:000001,2.130.10.10:FF:000521	Syntaxin-binding protein 5-like	ARBA00067543
2759	3.10.20.230:FF:000012,3.10.20.230:FF:000015	Doublecortin domain-containing protein 2C	ARBA00067544
NA	1.10.220.150:FF:000007,1.20.1270.60:FF:000062,1.25.40.20:FF:000020	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1	ARBA00067545
NA	1.10.287.1490:FF:000001,1.10.555.10:FF:000037,2.30.30.40:FF:000075	Phosphatidylinositol 3-kinase regulatory subunit beta	ARBA00067546
2	1.20.5.110:FF:000071	pH-gated potassium channel KcsA	ARBA00067547
2	1.10.287.1260:FF:000004,2.30.30.60:FF:000004	Low conductance mechanosensitive channel YnaI	ARBA00067548
NA	3.30.160.60:FF:000274,3.30.160.60:FF:000663,3.30.160.60:FF:001498	Zinc finger protein 112	ARBA00067549
NA	2.10.70.10:FF:000045,2.10.70.10:FF:000057,2.10.70.10:FF:000061	Pappalysin-1	ARBA00067550
2	3.30.70.100:FF:000048	Heme oxygenase (mycobilin-producing)	ARBA00067551
2759	2.60.40.10:FF:001040	Microfibrillar-associated protein 3-like	ARBA00067552
2759	2.60.40.10:FF:002440	Lymphocyte activation gene 3 protein	ARBA00067553
2	2.60.40.1180:FF:000068,3.20.20.80:FF:000234	Glucuronoxylanase XynC	ARBA00067554
314147	1.10.260.100:FF:000007,1.25.40.10:FF:000080	Hsc70-interacting protein	ARBA00067555
2759	2.60.120.470:FF:000001,3.40.30.10:FF:000082	Thioredoxin-like protein 1	ARBA00067556
2759	1.10.287.2900:FF:000003	Mitochondrial intermembrane space import and assembly protein 40 homolog	ARBA00067557
33090	3.30.1060.10:FF:000004	Peptide methionine sulfoxide reductase A5	ARBA00067558
1206794	1.10.3860.10:FF:000002	Excitatory amino acid transporter	ARBA00067559
33208	3.30.300.30:FF:000031,3.40.50.12780:FF:000030	Malonate--CoA ligase ACSF3, mitochondrial	ARBA00067560
2759	1.20.1640.10:FF:000009,1.20.1640.10:FF:000011	Protein dispatched homolog 1	ARBA00067561
2759	1.20.1640.10:FF:000011,1.20.1640.10:FF:000026	Protein dispatched homolog 2	ARBA00067562
2759	1.20.1640.10:FF:000015,1.20.1640.10:FF:000022	Protein dispatched homolog 3	ARBA00067563
561	3.30.2290.10:FF:000001	Metalloprotease TldD	ARBA00067564
201174	1.10.10.160:FF:000001,1.10.486.10:FF:000003	ATP-dependent DNA helicase UvrD1	ARBA00067565
2759	3.80.10.10:FF:000313	Leucine-rich repeat-containing protein 14B	ARBA00067566
2	3.40.50.300:FF:001181,3.40.50.300:FF:001201	ATP-dependent DNA helicase UvrD2	ARBA00067567
4751	3.20.20.20:FF:000006	Folic acid synthesis protein FOL1	ARBA00067568
2759	3.30.1130.10:FF:000010	Folic acid synthesis protein FOL1	ARBA00067568
91835	3.20.20.10:FF:000001	Arginine decarboxylase	ARBA00067569
2	3.40.640.10:FF:000148	Arginine decarboxylase	ARBA00067569
2759	1.10.720.30:FF:000034	Altered inheritance of mitochondria protein 34, mitochondrial	ARBA00067571
2759	3.20.20.100:FF:000042	Probable voltage-gated potassium channel subunit beta	ARBA00067572
NA	1.10.10.2030:FF:000001,2.30.30.140:FF:000031,2.30.30.30:FF:000021	DNA/RNA-binding protein KIN17	ARBA00067573
2	1.20.1260.10:FF:000003	DNA protection during starvation protein	ARBA00067574
2759	1.20.1050.10:FF:000035,3.40.30.10:FF:000035	Hematopoietic prostaglandin D synthase	ARBA00067575
NA	3.30.1330.70:FF:000001	Crossover junction endodeoxyribonuclease rusA	ARBA00067576
NA	2.20.70.10:FF:000096,2.20.70.10:FF:000099,3.30.2160.10:FF:000001	E3 ubiquitin-protein ligase NEDD4	ARBA00067577
33208	3.40.50.300:FF:000522	Probable gluconokinase	ARBA00067578
2	1.10.630.10:FF:000127	Methyl-branched lipid omega-hydroxylase	ARBA00067579
NA	3.30.1490.20:FF:000001,3.30.470.20:FF:000013,3.40.50.20:FF:000002	Carbamoyl phosphate synthase large chain, C-terminal section	ARBA00067580
NA	2.10.220.10:FF:000026,2.10.220.10:FF:000038,2.10.220.10:FF:000062	Extracellular matrix organizing protein FRAS1	ARBA00067581
33183	1.10.560.10:FF:000001,3.50.7.10:FF:000001	Heat shock protein 60, mitochondrial	ARBA00067582
NA	1.10.8.10:FF:000019,3.30.2160.10:FF:000007,3.30.2410.10:FF:000004	E3 ubiquitin-protein ligase HUWE1	ARBA00067583
2759	2.60.15.10:FF:000005	ATP synthase subunit delta', mitochondrial	ARBA00067584
91061	1.10.540.10:FF:000002,2.40.110.10:FF:000001	Acyl-CoA dehydrogenase	ARBA00067585
NA	1.10.357.50:FF:000007,2.60.40.150:FF:000109,2.60.40.150:FF:000134	BAI1-associated protein 3	ARBA00067586
2	3.40.50.1170:FF:000002,3.40.50.40:FF:000001	L-asparaginase 1	ARBA00067587
NA	2.170.270.10:FF:000015,3.30.160.60:FF:000407,3.30.160.60:FF:000476	PR domain zinc finger protein 5	ARBA00067588
NA	2.170.270.10:FF:000022,3.30.160.60:FF:000436,3.30.160.60:FF:000723	PR domain zinc finger protein 4	ARBA00067589
2759	2.130.10.10:FF:000436	Regulator of MON1-CCZ1 complex	ARBA00067590
2759	2.170.270.10:FF:000012	PR domain zinc finger protein 8	ARBA00067591
4751	3.10.330.20:FF:000002	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit trm61	ARBA00067592
2759	3.10.330.20:FF:000007,3.40.50.150:FF:000247	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit trm61	ARBA00067592
451864	3.40.50.150:FF:000189	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit trm61	ARBA00067592
NA	2.170.270.10:FF:000026,3.30.160.60:FF:000724,3.30.160.60:FF:002781	PR domain zinc finger protein 2	ARBA00067593
NA	2.170.270.10:FF:000019,3.30.160.60:FF:000132,3.30.160.60:FF:000211	PR domain zinc finger protein 1	ARBA00067594
NA	3.30.413.10:FF:000003,3.40.50.360:FF:000016,3.40.50.970:FF:000051	Sulfite reductase [NADPH] subunit beta	ARBA00067595
2759	1.10.30.10:FF:000034	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related	ARBA00067596
2759	2.60.40.640:FF:000009	Vacuolar protein sorting-associated protein 26C	ARBA00067597
NA	1.10.1870.10:FF:000002,3.30.360.10:FF:000008,3.40.50.720:FF:000072	Saccharopine dehydrogenase [NADP(+), L-glutamate-forming]	ARBA00067598
2759	3.90.1720.30:FF:000002	Desumoylating isopeptidase 1	ARBA00067599
NA	3.30.160.60:FF:000310,3.30.160.60:FF:000875,3.30.160.60:FF:001159	Protein glass	ARBA00067600
2	1.10.1040.10:FF:000018,3.40.50.720:FF:000153	Altronate oxidoreductase	ARBA00067601
2759	2.40.128.20:FF:000023	Epididymal-specific lipocalin-12	ARBA00067602
NA	2.60.40.60:FF:000001,2.60.40.60:FF:000002,2.60.40.60:FF:000127	Protocadherin beta-1	ARBA00067603
3239874	3.20.20.70:FF:000138	Probable NADPH dehydrogenase	ARBA00067604
91835	3.60.21.10:FF:000003	Serine/threonine-protein phosphatase PP2A catalytic subunit	ARBA00067605
2759	3.40.850.10:FF:000040	Kinesin-like protein KIF9	ARBA00067606
2759	2.60.120.40:FF:000004	Ectodysplasin-A	ARBA00067607
2818505	1.10.275.10:FF:000005,1.20.200.10:FF:000012	Tyrosine 2,3-aminomutase	ARBA00067608
2	2.10.230.10:FF:000002	Chaperone protein DnaJ	ARBA00067609
NA	2.102.10.10:FF:000003,3.30.390.30:FF:000011,3.50.50.60:FF:000058	Apoptosis-inducing factor 3	ARBA00067610
2	2.160.20.70:FF:000013	Probable septum site-determining protein MinC	ARBA00067611
2759	1.25.10.10:FF:000111	Protein zer-1 homolog	ARBA00067612
2759	1.25.40.20:FF:000144	Inversin	ARBA00067613
NA	3.40.50.300:FF:001313,3.40.50.300:FF:001373,3.40.50.300:FF:001413	3'-5' exoribonuclease HELZ2	ARBA00067614
3374108	3.40.50.300:FF:001379	Nitrogenase iron protein 1	ARBA00067615
2759	1.10.560.10:FF:000044,3.50.7.10:FF:000021	Chaperonin-containing T-complex member BBS12	ARBA00067616
2759	3.40.50.1820:FF:000476	Acetylcholinesterase 1	ARBA00067617
4751	3.40.30.10:FF:000005	Monothiol glutaredoxin-5, mitochondrial	ARBA00067618
2759	1.10.10.1210:FF:000001,1.10.10.1210:FF:000002	Melanoma-associated antigen E1	ARBA00067619
NA	2.60.40.10:FF:001410,2.60.40.10:FF:001441,2.60.40.10:FF:001543	Interleukin-18 receptor 1	ARBA00067620
NA	1.10.510.10:FF:000052,2.30.29.30:FF:000191,2.30.30.40:FF:000125	Tyrosine-protein kinase BTK	ARBA00067621
2759	2.60.40.790:FF:000016	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase	ARBA00067622
314147	1.10.10.1200:FF:000001,1.10.10.1210:FF:000001	Melanoma-associated antigen D1	ARBA00067623
NA	2.10.220.10:FF:000023,2.60.120.260:FF:000034,3.30.70.850:FF:000001	Furin	ARBA00067624
2	3.40.50.1450:FF:000003	Hydrogenase 3 maturation protease	ARBA00067625
28211	3.40.50.1450:FF:000002	Hydrogenase expression/formation protein HupD	ARBA00067626
147537	3.40.30.10:FF:000004	Spliceosomal protein DIB1	ARBA00067627
NA	2.60.40.10:FF:000086,2.60.40.10:FF:000381,2.60.40.10:FF:000436	Neural cell adhesion molecule 2	ARBA00067628
NA	1.10.10.440:FF:000007,1.10.10.440:FF:000014,1.10.555.10:FF:000021	Rho GTPase-activating protein 5	ARBA00067629
2759	3.40.50.720:FF:000369	Flavin reductase (NADPH)	ARBA00067630
2759	3.30.160.60:FF:000702,3.30.160.60:FF:001557	Transcription factor E4F1	ARBA00067631
NA	2.60.40.10:FF:000086,2.60.40.10:FF:000137,2.60.40.10:FF:000149	Neural cell adhesion molecule 1	ARBA00067632
NA	1.20.1090.10:FF:000001,3.40.309.10:FF:000007,3.40.605.10:FF:000008	Bifunctional aldehyde-alcohol dehydrogenase AdhE	ARBA00067633
2759	2.60.40.10:FF:001717	Interleukin-12 receptor subunit beta-1	ARBA00067634
NA	2.60.40.10:FF:000789,2.60.40.10:FF:000862,2.60.40.10:FF:000875	Interleukin-12 receptor subunit beta-2	ARBA00067635
3379134	1.10.287.130:FF:000011,3.30.450.20:FF:000018	Sensor histidine kinase DcuS	ARBA00067636
2	3.50.50.60:FF:000083	Geranylgeranyl diphosphate reductase	ARBA00067637
2759	1.10.510.10:FF:000799,1.10.510.10:FF:000898	Cyclin-dependent kinase F-1	ARBA00067638
NA	1.10.238.10:FF:000022,1.10.8.10:FF:000030,1.20.930.20:FF:000001	E3 ubiquitin-protein ligase CBL	ARBA00067639
33090	1.10.579.10:FF:000004	(6-4)DNA photolyase	ARBA00067640
NA	2.60.120.920:FF:000004,3.30.160.60:FF:000858,3.30.40.10:FF:000257	Zinc finger protein RFP	ARBA00067641
2759	2.60.40.1120:FF:000011,3.40.630.10:FF:000013	Carboxypeptidase N catalytic chain	ARBA00067642
NA	1.10.510.10:FF:001216,1.25.10.10:FF:000215,1.25.10.10:FF:000232	Leucine-rich repeat serine/threonine-protein kinase 2	ARBA00067643
NA	1.10.510.10:FF:000361,1.25.40.20:FF:000138,3.30.70.1390:FF:000002	Leucine-rich repeat serine/threonine-protein kinase 1	ARBA00067644
6231	1.10.555.10:FF:000031	Rho GTPase-activating protein syd-1	ARBA00067645
561	3.20.20.70:FF:000035	Putative N-acetylmannosamine-6-phosphate 2-epimerase	ARBA00067646
2759	3.60.21.10:FF:000057	Acid sphingomyelinase-like phosphodiesterase 3b	ARBA00067647
8292	1.20.5.1160:FF:000001,1.20.5.170:FF:000065	Keratin, type II cytoskeletal I	ARBA00067648
2759	2.60.40.10:FF:000668	Transmembrane protein 130	ARBA00067649
82115	3.40.50.2300:FF:000018,3.40.50.300:FF:000006	C4-dicarboxylate transport transcriptional regulatory protein DctD	ARBA00067650
2759	3.30.70.330:FF:000261	RNA-binding protein 7	ARBA00067651
2759	3.30.70.330:FF:000312	RNA-binding protein 3	ARBA00067652
1206794	2.60.40.630:FF:000003	Signal transducer and transcription activator	ARBA00067653
242508	3.40.50.720:FF:000084	Versicolorin reductase 1	ARBA00067654
2759	3.30.70.330:FF:000114,3.30.70.330:FF:000515	RNA-binding protein 5	ARBA00067655
40674	3.40.50.720:FF:001857	All-trans-retinol dehydrogenase [NAD(+)] ADH7	ARBA00067656
2	1.10.260.40:FF:000021	HTH-type transcriptional regulator TreR	ARBA00067657
2759	1.20.58.60:FF:000296	Centrosomal protein of 68 kDa	ARBA00067658
3031651	3.10.20.740:FF:000005,3.30.70.20:FF:000035	NADPH-Fe(3+) oxidoreductase subunit alpha	ARBA00067659
4751	3.30.70.360:FF:000008	Cys-Gly metallodipeptidase DUG1	ARBA00067660
2759	1.10.10.1740:FF:000001	Transmembrane protein 14A	ARBA00067661
NA	3.30.160.60:FF:000681,3.30.160.60:FF:000725,3.30.160.60:FF:000781	Transcriptional repressor RHIT	ARBA00067662
43753	2.40.10.10:FF:000068	Lectizyme	ARBA00067663
2	2.30.42.10:FF:000083,3.90.226.10:FF:000015	Tail-specific protease	ARBA00067664
33090	3.30.360.10:FF:000014	Probable N-acetyl-gamma-glutamyl-phosphate reductase, chloroplastic	ARBA00067665
NA	1.10.8.60:FF:000013,1.20.272.10:FF:000003,3.30.300.150:FF:000001	DNA polymerase III subunit tau	ARBA00067666
2759	4.10.365.10:FF:000002	Cyclin-dependent kinase inhibitor 1C	ARBA00067667
28211	3.30.300.30:FF:000008	3-methylmercaptopropionyl-CoA ligase	ARBA00067668
2759	2.130.10.10:FF:000213,2.130.10.10:FF:000221	Gem-associated protein 5	ARBA00067669
2759	2.30.30.100:FF:000038	Gem-associated protein 6	ARBA00067670
2759	2.30.30.100:FF:000040	Gem-associated protein 7	ARBA00067671
2759	1.10.630.10:FF:000076	Cytochrome P450 monooxygenase aba1	ARBA00067672
77643	3.30.413.10:FF:000009,3.30.413.10:FF:000013	Sulfite reductase [ferredoxin]	ARBA00067673
2	3.30.413.10:FF:000008,3.30.413.10:FF:000014	Sulfite reductase [ferredoxin]	ARBA00067673
2759	1.10.10.490:FF:000001	Beta-catenin-interacting protein 1	ARBA00067674
2759	2.30.29.30:FF:000222,2.30.42.10:FF:000007	Amyloid-beta A4 precursor protein-binding family A member 3	ARBA00067675
NA	1.10.1540.10:FF:000001,2.130.10.10:FF:000217,2.130.10.10:FF:000292	Lysosomal-trafficking regulator	ARBA00067676
NA	2.60.40.10:FF:000741,2.60.40.10:FF:000755,2.60.40.10:FF:000818	Interleukin-5 receptor subunit alpha	ARBA00067677
2759	1.10.3290.10:FF:000003	Protein adenylyltransferase fic-1	ARBA00067678
590	2.40.50.100:FF:000003	Oxaloacetate decarboxylase alpha chain	ARBA00067679
2	3.30.70.2740:FF:000003	D-2-hydroxyglutarate dehydrogenase	ARBA00067680
